id,name,signal,h_codes,euh_codes,p_codes,symbols
003850,Ammoniumhydrogendifluorid,Gefahr,"H301,H314",,"P260,P280,P301+P330+P331+P310,P303+P361+P353,P304+P340+P310,P305+P351+P338","GHS06,GHS05"
003860,Zinn(IV)-oxid,,,,,
003863,Tetramethylsuccinnitril,Gefahr,"H300,H311+H331,H371,H373",,"P260,P264,P280,P301+P310,P311","GHS06,GHS08"
003880,Calciumnitrat,Gefahr,"H272,H302,H318",,,"GHS03,GHS07,GHS05"
003890,Nickel(II)-sulfat,Gefahr,"H302,H332,H315,H317,H334,H341,H350i,H360D,H372,H410",,"P201,P273,P280,P302+P352,P304+P340,P308+P313","GHS08,GHS07,GHS09"
003900,Kupfer(I)-cyanid,Gefahr,"H300+H310+H330,H410",EUH032,"P273,P280,P302+P352,P304+P340,P309+P310","GHS06,GHS09"
003910,Natriumchlorat,Gefahr,"H271,H302,H411",,"P220,P273","GHS03,GHS07,GHS09"
003920,Calciumsulfit,,,,,
003930,"Phosphor, roter",Gefahr,"H228,H412",,"P210,P273",GHS02
003940,Tetraphosphor,Gefahr,"H250,H300+H330,H314,H400",,"P284,P273,P301+P310,P304,P315,P305+P351+P338,P422,P501","GHS02,GHS06,GHS05,GHS09"
003950,Phosphortribromid,Gefahr,"H314,H335",EUH014,"P280,P261,P305+P351+P338,P310","GHS05,GHS07"
003960,Perchlorsäure,Gefahr,"H271,H290,H302,H314,H373",,"P210,P280,P303+P361+P353,P304+P340,P310,P305+P351+P338,P371+P380+P375","GHS03,GHS08,GHS05,GHS07"
003980,Quecksilber(II)-sulfat,Gefahr,"H300+H310+H330,H373,H410",,"P280,P273,P302+P352,P304+P340,P309+P310","GHS06,GHS08,GHS09"
003990,Selendioxid,Gefahr,"H301,H331,H373,H410",,"P273,P304+P340,P309+P310,P314","GHS06,GHS08,GHS09"
004000,Zirkonium(IV)-oxid,,,,,
004010,Kaliumhexafluorosilikat,Gefahr,"H301,H311,H331",,"P260,P301+P310,P320,P361,P405,P501",GHS06
004020,Ammoniumaluminiumsulfat,,,,,
004030,Natriumchromat,Gefahr,"H350,H340,H360FD,H330,H301,H312,H372,H314,H317,H334,H410",,"P201,P260,P273,P280,P304+P340,P310,P305+P351+P338","GHS06,GHS08,GHS05,GHS09"
004040,Ozon,Gefahr,"H270,H319,H330",,,"GHS03,GHS06,GHS07"
004050,Bortrifluorid,Gefahr,"H280,H330,H314,H335,H373","EUH014,EUH071","P260,P280,P304+P340,P303+P361+P353,P305+P351+P338,P315,P308+P313,P405,P403","GHS06,GHS05,GHS08,GHS04"
004060,Kaliumcyanat,Achtung,"H302,H319",,P305+P351+P338,GHS07
004070,Kaliumpermanganat,Gefahr,"H272,H302,H314,H410",,"P220,P273,P280,P305+P351+P338,P310,P501","GHS03,GHS05,GHS07,GHS09"
004110,Quarz,,,,,
004120,Kaliumhexacyanoferrat(III),,,,,
004180,Eisen(II)-carbonat,,,,,
004190,Calciumchlorat,Gefahr,H272,,,GHS03
004200,Kaliumhexacyanoferrat(II),,H412,,P273,
004210,Cobalt(II)-acetat,Gefahr,"H350i,H341,H360F,H334,H317,H410",,"P201,P281,P273,P308+P313,P304+P340,P342+P311","GHS08,GHS09"
004220,Bariumhydroxid,Gefahr,"H302,H314",,"P260,P280,P301+P312+P330,P303+P361+P353,P304+P340+P310,P305+P351+P338+P310","GHS05,GHS07"
004230,Distickstoffmonoxid,Gefahr,"H270,H280",,"P244,P220,P370+P376,P403","GHS03,GHS04"
004250,Eisenpentacarbonyl,Gefahr,"H225,H300,H310,H330,H372",,,"GHS02,GHS06,GHS08"
004260,Nickeltetracarbonyl,Gefahr,"H225,H351,H360D,H330,H410",,,"GHS02,GHS06,GHS08,GHS09"
004280,Osmium(VIII)-oxid,Gefahr,"H300+H310+H330,H314",,"P280,P301+P330+P331,P302+P352,P304+P340,P305+P351+P338,P308+P310","GHS06,GHS05"
004290,Schwefeldichlorid,Gefahr,"H314,H335,H400",EUH014,,"GHS05,GHS07,GHS09"
004300,Ammoniumhydrogensulfat,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
004310,Zinkbromid,Gefahr,"H302,H314,H317,H411",,"P273,P280,P305+P351+P338,P310","GHS05,GHS07,GHS09"
004320,Ammoniumcarbamat,Gefahr,"H302,H315,H318",,"P280,P302+P352,P305+P351+P338,P313","GHS05,GHS07"
004330,Biuret,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
004340,Aktivkohle,,,,,
004350,Natriumamid,Gefahr,"H261,H314,H400","EUH014,EUH019,EUH029","P231+P232,P273,P280,P305+P351+P338,P310,P422","GHS02,GHS05,GHS09"
004360,Rhodanwasserstoffsäure,Achtung,"H332,H312,H302,H412",EUH032,,GHS07
004400,Blei(II)-nitrat,Gefahr,"H272,H360Df,H302+H332,H318,H373,H410",,"P201,P273,P280,P305+P351+P338,P308+P313","GHS08,GHS03,GHS05,GHS07,GHS09"
004410,Nickel(II)-carbonat,Gefahr,"H350i,H341,H360D,H372,H302,H332,H315,H317,H334,H410",,"P201,P273,P309+P311,P501","GHS08,GHS07,GHS09"
004420,Calciumsulfid,Achtung,"H315,H319,H335,H400",EUH031,"P261,P273,P305+P351+P338","GHS07,GHS09"
004450,Eisen(II)-sulfat,Achtung,"H302,H319,H315",,P305+P351+P338,GHS07
004460,Blei(II)-chlorid,Gefahr,"H302+H332,H360Df,H373,H410",,"P201,P261,P273,P304+P340,P312,P308+P313,P391","GHS08,GHS07,GHS09"
004470,Zinkcarbonat,Achtung,"H400,H410",,"P273,P280,P402",GHS09
004480,Blei(II)-sulfid,Gefahr,"H360Df,H302,H332,H373,H410",,"P201,P261,P273,P304+P340,P312,P308+P313,P391","GHS08,GHS07,GHS09"
004490,Blei(II)-fluorid,Gefahr,"H360Df,H302,H332,H373,H410",,"P260,P261,P281,P304+P340,P405,P501","GHS08,GHS07,GHS09"
004500,Blei(II)-carbonat,Gefahr,"H360Df,H350,H332,H302,H373,H410",,"P201,P261,P273,P304+P340,P312,P308+P313,P501","GHS08,GHS07,GHS09"
004510,Cadmiumoxid,Gefahr,"H350,H330,H341,H361fd,H372,H410",,"P201,P281,P273,P308+P313,P304+P340,P309+P310","GHS06,GHS08,GHS09"
004520,Kupfer(I)-sulfid,,,,,
004530,"Eisen(II,III)-arsenid",Gefahr,"H301,H331,H410",,"P261,P273,P301+P310,P311,P501","GHS06,GHS09"
004540,Bariumoxid,Gefahr,"H301,H332,H314",,"P280,P301+P310,P305+P351+P338,P310","GHS06,GHS05"
004550,Zinn(II)-sulfid,,,,,
004560,Arsen(III)-sulfid,Gefahr,"H301,H331,H410",,"P270,P273,P302+P352,P309+P310,P501","GHS06,GHS09"
004570,Silbersulfid,,,,,
004580,Bismut(III)-sulfid,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
004590,Antimon(III)-sulfid,,,,,
004600,Quecksilber(II)-sulfid,Achtung,H317,EUH031,P280,GHS07
004610,Thallium(I)-chlorid,Gefahr,"H300,H330,H373,H411",,"P260,P284,P301+P310,P320,P405,P501","GHS06,GHS08,GHS09"
004630,Titan(IV)-oxiddichlorid,Gefahr,"H290,H314,H335",,"P260,P280,P284,P303+P361+P353,P304+P340,P305+P351+P338,P307+P311","GHS05,GHS07"
004640,Bariumpolysulfide,Achtung,"H319,H335,H315,H400",EUH031,,"GHS07,GHS09"
004650,Antimon(V)-chlorid,Gefahr,"H314,H411",,"P273,P280,P305+P351+P338,P310","GHS05,GHS09"
004660,Bariumsulfid,Gefahr,"H290,H301,H332,H314,H400",EUH031,"P260,P280,P301+P330+P331,P310,P303+P361+P353,P304+P340+P310,P305+P351+P338","GHS06,GHS05,GHS09"
004670,Bariumsulfit,Achtung,"H332,H302",,,GHS07
004680,Zinkcyanid,Gefahr,"H300,H310,H330,H410",EUH032,"P260,P264,P273,P280,P284,P301+P310","GHS06,GHS09"
004690,Aluminiumoxidhydrate,,,,,
004700,Siliciumcarbid,,,,,
004710,Chlorsäure,Gefahr,"H271,H314",,"P220,P280,P305+P351+P338,P310","GHS03,GHS05"
004720,Hypochlorige Säure,,,,,
004730,Zirkonium(IV)-carbonat basisch,,,,,
004740,Uran(IV)-oxid,Gefahr,"H330,H300,H373,H411",,,"GHS06,GHS08,GHS09"
004750,Bariumnitrat,Gefahr,"H272,H301,H332,H319",,"P221,P305+P351+P338,P308+P310","GHS03,GHS06"
004760,Kaliumhydrogendifluorid,Gefahr,"H301,H314",,"P280,P301+P310+P330,P303+P361+P353,P304+P340+P310,P305+P351+P338","GHS06,GHS05"
004770,Aluminiumphosphat,,,,,
004780,Aluminiummetaphosphat,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
004790,Kupfer(I)-oxid,Gefahr,"H302,H332,H318,H410",,,"GHS07,GHS09"
004810,Bleisilikat,Gefahr,"H360Df,H332,H302,H373,H410",,,"GHS08,GHS07,GHS09"
004830,Ammoniumdihydrogenphosphat,,,,,
004840,Calciumdihydrogenphosphat,Gefahr,H318,,P280,GHS05
004850,Natriumcalciummetaphosphat,,,,,
004860,Kaliumdihydrogenphosphat,,,,,
004870,Dinatriumdihydrogenpyrophosphat,,,,,
004880,Calciumphosphat,,,,,
004900,Arsenwasserstoff,Gefahr,"H330,H220,H373,H280,H410",,"P260,P210,P273,P304+P340,P315,P308+P313,P377,P381,P405,P403","GHS06,GHS02,GHS08,GHS04,GHS09"
004920,Trimagnesiumbis(orthophosphat),,,,,
004930,Chloriod,Gefahr,"H314,H335",,"P280,P301+P330+P331,P305+P351+P338,P309+P310","GHS05,GHS07"
004970,Aluminiumcarbid,Gefahr,"H228,H261,H315,H319,H335",,"P231+P232,P261,P305+P351+P338,P422","GHS02,GHS07"
004980,Aluminiumnitrid,Achtung,"H315,H319,H335",,"P261,P280,P305+P351+P338,P304+P340,P501",GHS07
004990,Nickel(II)-sulfid,Gefahr,"H332,H350i,H341,H372,H317,H410",,,"GHS08,GHS07,GHS09"
005000,Kaliumaluminiumsulfat,,,,,
005010,Germanium(IV)-oxid,Achtung,"H302,H332",,,GHS07
005020,Rubidiumcarbonat,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
005030,Mangan(II)-acetat,Achtung,"H315,H319",,"P280,P302+P352,P305+P351+P338,P362",GHS07
005040,"Chrysotil, Asbestfaserstäube",Gefahr,"H350,H372",,,GHS08
005060,Cobaltcarbonylwasserstoff,,,,,
005070,Chrom(IV)-oxid,Achtung,H319,,P305+P351+P338,GHS07
005080,Hydroxylammoniumchlorid,Achtung,"H302+H312,H351,H315,H319,H317,H373,H400,H290",,"P273,P281,P302+P352,P305+P351+P338,P308+P313","GHS08,GHS07,GHS09,GHS05"
005090,Chrom(III)-hydroxid,,,,,
005110,Selenige Säure,Gefahr,"H301,H331,H373,H410",,"P261,P273,P301+P310,P311,P501","GHS06,GHS08,GHS09"
005140,Vanadium(V)-oxidtrichlorid,Gefahr,"H301,H314",EUH014,"P280,P301+P310,P305+P351+P338,P310","GHS06,GHS05"
005150,Dicobaltoctacarbonyl,Gefahr,"H251,H302,H315,H317,H330,H351,H361f,H373,H412",,"P201,P260,P273,P280,P304+P340,P310,P403+P233","GHS02,GHS06,GHS08"
005190,Strontiumcarbonat,,,,,
005200,Ammoniumcarbonat,Achtung,H302,,P301+P312,GHS07
005210,Phosphinsäure,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
005220,Schwefelhexafluorid,Achtung,H280,,P403,GHS04
005230,Bariumeisen(III)-oxid,Achtung,"H302,H332",,"P261,P264,P304+P340,P301+P312,P312,P501",GHS07
005250,Strontiumoxid,Gefahr,H314,EUH014,"P280,P305+P351+P338,P310",GHS05
005260,Ammoniumvanadat,Gefahr,"H301,H330,H315,H319,H335,H341",,"P260,P301+P310,P305+P351+P338,P320,P405,P501","GHS06,GHS08"
005270,Lithiumcarbonat,Achtung,"H302,H319",,P305+P351+P338,GHS07
005280,Kaliumdichromat,Gefahr,"H350,H340,H360Df,H272,H330,H301,H310,H372,H314,H334,H317,H410",,"P201,P210,P260,P280,P284,P301+P310+P330,P303+P361+P353,P305+P351+P338,P304+P340+P310,P308+P313,P403+P233","GHS03,GHS08,GHS06,GHS05,GHS09"
005290,Eisen(III)-sulfat,Gefahr,"H302,H315,H318",,"P280,P301+P312+P330,P305+P351+P338,P310","GHS05,GHS07"
005300,Kaliumtetrafluoroborat,,,,,
005310,Natriumazid,Gefahr,"H300,H310,H373,H410",EUH032,"P273,P280,P301+P310+P330,P302+P352,P310,P391,P501","GHS06,GHS08,GHS09"
005320,Ammoniumdichromat,Gefahr,"H272,H350,H340,H360FD,H330,H301,H372,H312,H314,H334,H317,H410",,"P201,P210,P260,P280,P304+P340+P310,P305+P351+P338","GHS03,GHS06,GHS08,GHS05,GHS09"
005330,Mangan(III)-oxid,Achtung,"H302,H332,H315,H319,H335",,"P261,P280,P305+P351+P338,P304+P340,P405,P501",GHS07
005340,Cobalt(II)-nitrat,Gefahr,"H272,H302,H317,H334,H350i,H341,H360F,H410",,"P201,P210,P220,P280,P308+P313,P370+P378","GHS03,GHS07,GHS08,GHS09"
005350,Calciumchromat,Gefahr,"H350,H302,H410",,,"GHS08,GHS07,GHS09"
005360,Chrom(III)-chromat,Gefahr,"H271,H350,H314,H317,H410",,,"GHS03,GHS08,GHS05,GHS07,GHS09"
005370,Strontiumchromat,Gefahr,"H302,H330,H317,H335,H340,H350,H361,H410",,"P201,P260,P262,P263,P273,P281","GHS06,GHS08,GHS09"
005380,Kaliumdiphosphat,Achtung,H319,,"P280,P305+P351+P338,P337+P313",GHS07
005390,Dikaliumhydrogenphosphat,,,,,
005400,Aluminiumoxidhydroxid,,,,,
005410,Lanthan(III)-oxid,,,,,
005420,Strontiumnitrat,Gefahr,"H271,H318",,"P210,P220,P280,P305+P351+P338,P306+P360,P371+P380+P375","GHS03,GHS05"
005430,Niob(V)-oxid,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
005440,Eisen(III)-hexacyanoferrat(II),,,,,
005450,Pentanatriumtriphosphat,,,,,
005470,Ammoniumpolyphosphat,,,,,
005480,Salpetrige Säure,,,,,
005500,Zinn(II)-sulfat,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
005530,Uranylnitrat,Gefahr,"H330,H300,H373,H411",,,"GHS06,GHS08,GHS09"
005540,Uran(IV)-nitrat,Gefahr,"H330,H300,H373,H411",,,"GHS06,GHS08,GHS09"
005560,Aluminiumphosphid,Gefahr,"H260,H300,H311,H330,H400","EUH029,EUH032",,"GHS02,GHS06,GHS09"
005570,Zinkphosphid,Gefahr,"H260,H300,H410","EUH029,EUH032","P223,P231+P232,P264,P273,P370+P378,P422","GHS02,GHS06,GHS09"
005580,Ammoniumsulfit,Achtung,"H315,H319,H335",EUH031,"P261,P305+P351+P338",GHS07
005590,Gold(III)-chlorid,Gefahr,H314,,"P260,P301+P330+P331,P303+P361+P353,P305+P351+P338,P405,P501",GHS05
005620,"Magnesiumbisulfit, wässrige Lösung",Gefahr,"H290,H314",EUH031,"P280,P305+P351+P338,P310",GHS05
005630,Calciumhypochlorit,Gefahr,"H272,H302,H314,H410",EUH031,"P210,P221,P273,P280,P301+P330+P331,P305+P351+P338,P309+P310","GHS03,GHS05,GHS07,GHS09"
005650,Lithiumhydroxid,Gefahr,"H301,H314",,"P280,P301+P330+P331,P305+P351+P338,P309+P310","GHS06,GHS05"
005670,Schweflige Säure,Gefahr,"H332,H314",,"P280,P305+P351+P338,P310","GHS05,GHS07"
005690,Zinkhexafluorosilikat,Gefahr,"H302,H314",,"P280,P305+P351+P338,P310","GHS05,GHS07"
005710,Chromsäure,Gefahr,"H271,H301+H311,H330,H314,H317,H334,H335,H340,H350,H361f,H372,H410",,,"GHS03,GHS06,GHS05,GHS08,GHS09"
005730,Titanphosphat,,,,,
005740,Natriumtetrahydroborat,Gefahr,"H260,H301,H314,H360F",EUH014,"P201,P231+P232,P280,P308+P313,P370+P378,P402+P404","GHS02,GHS06,GHS08,GHS05"
005750,Strontiumhydroxid,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
005760,Strontiumsulfat,,,,,
005770,Tris(triphenylphosphin)rhodiumchlorid,,,,,
005780,Lithiumbromid,Achtung,"H302,H315,H319,H317",,"P280,P305+P351+P338",GHS07
005800,"Natriummetaborat, wasserfrei",Achtung,"H319,H361",,,"GHS08,GHS07"
005830,Ammoniumpolysulfide,Gefahr,"H314,H400",EUH031,,"GHS05,GHS09"
005860,Natriumpolyphosphat,,,,,
005910,Tantal(V)-oxid,,,,,
005920,Wolfram(VI)-oxid,,,,,
005930,Yttriumoxid,,,,,
005930,Yttriumoxid,,,,,
005940,Borphosphat,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
005950,Strontiumfluorid,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
005960,Bariumfluorid,Gefahr,"H301,H332",,P301+P310,GHS06
005970,Ammoniumbromid,Achtung,H319,,P305+P351+P338,GHS07
005990,Nickel(II)-bromid,Gefahr,"H317,H334,H341,H350i,H360D,H372,H410",,"P201,P261,P273,P280,P308+P313,P501","GHS08,GHS09"
006000,Tellur(IV)-oxid,,,,,
006010,Wolfram(IV)-oxid,,,,,
006020,Mangan(II)-carbonat,,,,,
006030,Eisen(III)-phosphat,,,,,
006050,Zirkonium(IV)-chlorid,Gefahr,"H302,H314",EUH014,"P280,P301+P330+P331,P305+P351+P338,P309+P310","GHS05,GHS07"
006060,Bortrichlorid,Gefahr,"H330,H314,H280,H300","EUH014,EUH071","P260,P280,P304+P340,P303+P361+P353,P305+P351+P338,P315,P405,P403","GHS06,GHS05,GHS04"
006120,Natriumperoxodisulfat,Gefahr,"H272,H302,H315,H317,H319,H334,H335",,"P210,P261,P280,P302+P352,P305+P351+P338,P308+P313","GHS03,GHS08,GHS07"
006130,Titancarbid,,,,,
006140,Tantal(V)-chlorid,Gefahr,"H302,H314",,"P280,P305+P351+P338,P310","GHS05,GHS07"
006150,Niob(V)-chlorid,Gefahr,"H302,H314","EUH014,EUH071","P280,P301+P330+P331,P305+P351+P338,P310,P402+P404","GHS05,GHS07"
006160,Calciumarsenat,Gefahr,"H301,H331,H350,H410",,,"GHS06,GHS08,GHS09"
006210,"Phosphorsäure, Calcium-Nickel-Salz",Gefahr,"H350i,H372,H334,H317,H410",,,"GHS08,GHS09"
006230,Zinkhydroxid,Achtung,"H400,H411",,"P273,P391,P501",GHS09
006250,Mangan(II)-chlorid,Gefahr,"H301,H411",,"P273,P309+P310","GHS06,GHS09"
006310,Nickel(II)-nitrat,Gefahr,"H350i,H341,H360D,H372,H272,H332,H302,H315,H318,H334,H317,H410",,,"GHS03,GHS05,GHS08,GHS07,GHS09"
006320,Nickeldiformat,Gefahr,"H317,H334,H341,H350i,H360D,H372,H410",,"P260,P285,P302+P352,P321,P405,P501","GHS08,GHS07,GHS09"
006340,Natriumselenid,Gefahr,"H300,H331,H373,H410",,"P270,P273,P302+P352,P309,P310,P501","GHS06,GHS08,GHS09"
006380,Chrom(VI)-oxiddichlorid,Gefahr,"H271,H314,H317,H340,H350i,H410",,"P201,P220,P273,P280,P305+P351+P338,P310","GHS03,GHS08,GHS05,GHS07,GHS09"
006400,Lithiumhydrid,Gefahr,"H260,H301,H314",EUH014,"P280,P301+P330+P331,P305+P351+P338,P309+P310,P402+P404","GHS02,GHS06,GHS05"
007010,Wasserstoff,Gefahr,"H220,H280",,"P210,P377,P381,P403","GHS02,GHS04"
007020,Helium,Achtung,H280,,P403,GHS04
007070,Stickstoff,Achtung,H280,,P403,GHS04
007080,Sauerstoff,Gefahr,"H270,H280",,"P244,P220,P370+P376,P403","GHS03,GHS04"
007090,Fluor,Gefahr,"H270,H280,H330,H314",EUH071,"P260,P280,P244,P220,P304+P340,P303+P361+P353,P305+P351+P338,P315,P370+P376,P405,P403","GHS03,GHS04,GHS06,GHS05"
007100,Neon,Achtung,H280,,P403,GHS04
007120,"Magnesium, kompakt",,,,,
007130,"Aluminium, kompakt",,,,,
007170,Chlor,Gefahr,"H270,H280,H330,H315,H319,H335,H400",EUH071,"P260,P220,P280,P244,P273,P304+P340,P305+P351+P338,P332+P313,P370+P376,P302+P352,P315,P405,P403","GHS06,GHS03,GHS04,GHS09"
007180,Argon,Achtung,H280,,P403,GHS04
007210,Scandium,Gefahr,H228,,P210,GHS02
007270,Cobalt,Gefahr,"H350i,H334,H317,H413",,"P273,P280,P304+P341,P342+P311,P302+P352",GHS08
007340,Selen,Gefahr,"H301,H331,H373,H413",,"P260,P273,P301+P310,P304+P340","GHS06,GHS08"
007360,Krypton,Achtung,H280,,P403,GHS04
007370,Rubidium,Gefahr,"H260,H314",EUH014,"P223,P231+P232,P280,P305+P351+P338,P370+P378,P422","GHS02,GHS05"
007390,"Yttrium, Pulver",Gefahr,H228,,"P210,P241,P280,P240,P370+P378",GHS02
007400,"Zirkonium, Pulver, nicht stabilisiert",Gefahr,"H250,H260",,"P222,P223,P231+P232,P370+P378,P422",GHS02
007410,"Niob, Pulver",Gefahr,H250,,"P222,P231,P422",GHS02
007440,"Ruthenium, Pulver",Gefahr,H228,,P210,GHS02
007450,"Rhodium, Pulver",Gefahr,H228,,P210,GHS02
007520,Tellur,Gefahr,"H332,H317,H360,H412",,"P201,P261,P280,P308+P313","GHS08,GHS07"
007540,Xenon,Achtung,H280,,P403,GHS04
007550,Cäsium,Gefahr,"H260,H314",EUH014,"P260,P231+P232,P280,P305+P351+P338,P370+P378,P422","GHS02,GHS05"
007570,"Lanthan, Pulver",Gefahr,H260,EUH014,"P223,P231+P232,P370+P378,P422",GHS02
007600,"Neodym, Pulver",Gefahr,"H228,H260",,"P210,P231+P232,P280,P370+P378,P402+P404,P501",GHS02
007630,Europium,Gefahr,H250,EUH014,"P222,P231,P422",GHS02
007640,"Gadolinium, Pulver",Gefahr,"H228,H260",,"P210,P231+P232,P241,P280,P240,P501",GHS02
007660,"Dysprosium, Pulver",Gefahr,H228,,P210,GHS02
007670,Holmium,Gefahr,H228,,P210,GHS02
007680,Erbium,Achtung,H228,,P210,GHS02
007720,"Hafnium, Pulver",Gefahr,"H250,H228",,P210,"GHS02,GHS02"
007740,"Wolfram, Pulver",Gefahr,H228,,"P210,P240,P241,P280,P370+P378",GHS02
007750,Rhenium,Gefahr,H228,,P210,GHS02
007760,"Osmium, Pulver",Achtung,"H228,H315,H319,H335",,"P210,P261,P280,P302+P352,P305+P351+P338","GHS02,GHS07"
007780,"Platin, Pulver",Achtung,H228,,"P210,P280,P240,P241,P370+P378",GHS02
007810,Thallium,Gefahr,"H300,H330,H373,H413",,"P260,P264,P284,P301+P310,P310","GHS06,GHS08"
007920,Uran,Gefahr,"H330,H300,H373,H413",,,"GHS06,GHS08"
008010,Lithium,Gefahr,"H260,H314",EUH014,"P223,P280,P231+P232,P305+P351+P338,P370+P378,P422","GHS02,GHS05"
008020,Beryllium,Gefahr,"H301,H315,H317,H319,H330,H335,H350i,H372",,"P201,P260,P280,P284,P301+P310+P330,P304+P340+P310","GHS06,GHS08"
008030,Bor,,,,,
008040,Kohlenstoff,,,,,
008080,Natrium,Gefahr,"H260,H314",EUH014,"P223,P231+P232,P280,P305+P351+P338,P370+P378,P422","GHS02,GHS05"
008090,"Magnesium, Pulver, nicht stabilisiert",Gefahr,"H260,H250",,"P222,P223,P231+P232,P370+P378,P422",GHS02
008100,"Aluminium, Pulver, nicht stabilisiert",Gefahr,"H250,H261",,"P210,P222,P231+P232,P280,P335+P334,P422",GHS02
008110,Silicium,,,,,
008130,Schwefel,Achtung,H315,,,GHS07
008150,Kalium,Gefahr,"H260,H314",EUH014,"P223,P231+P232,P280,P305+P351+P338,P370+P378,P422","GHS02,GHS05"
008160,Calcium,Gefahr,H261,EUH014,"P223,P232,P501,P402+P404",GHS02
008170,"Titan, Pulver",Gefahr,"H250,H252",,"P210,P222,P280,P370+P378,P422,P420",GHS02
008180,"Vanadium, Pulver",,,,,
008190,"Chrom, Pulver",,,,,
008200,"Mangan, Pulver",Achtung,H228,,"P210,P280,P240,P241,P370+P378",GHS02
008210,"Eisen, Pulver",Achtung,"H228,H251",,"P210,P260,P370+P378",GHS02
008230,"Nickel, Pulver",Gefahr,"H351,H372,H317,H412",,"P281,P273,P308+P313,P302+P352","GHS08,GHS07"
008240,"Kupfer, Pulver",Gefahr,"H228,H410",,"P210,P273","GHS02,GHS09"
008250,"Zink, Pulver oder Staub, nicht stabilisiert",Gefahr,"H250,H260,H410",,"P222,P210,P231+P232,P280,P370+P378,P273","GHS02,GHS09"
008260,Gallium,Gefahr,"H290,H314",,"P280,P234,P303+P361+P353,P301+P330+P331,P305+P351+P338,P309+P311",GHS05
008270,"Germanium, Pulver",Achtung,H228,,P210,GHS02
008280,Arsen,Gefahr,"H301+H331,H410",,"P261,P273,P301+P310,P311,P501","GHS06,GHS09"
008310,Strontium,Gefahr,"H260,H315",EUH014,"P223,P231+P232,P370+P378,P422","GHS02,GHS07"
008330,"Molybdän, Pulver",,,,,
008340,"Palladium, Pulver",Achtung,H228,,"P210,P280,P240,P241,P370+P378",GHS02
008350,"Silber, Pulver",,,,,
008360,Cadmium (pyrophor),Gefahr,"H250,H350,H330,H361fd,H341,H372,H410",,"P273,P391,P210,P260,P281,P308+P313,P405,P501","GHS02,GHS08,GHS06,GHS09"
008370,"Indium, Pulver",Gefahr,H228,,"P210,P241,P280,P240,P370+P378",GHS02
008380,"Zinn, Pulver",,,,,
008390,Antimon,Achtung,H351,,"P202,P281,P308+P313,P405",GHS08
008420,Barium,Gefahr,"H228,H261",EUH014,"P210,P231+P232,P280,P370+P378,P402+P404,P501",GHS02
008430,"Cer, Späne",Gefahr,H228,,"P231+P232,P233,P280,P370+P378,P402+P404,P501",GHS02
008440,"Tantal, Pulver",Gefahr,H228,,"P210,P240,P241,P280,P370+P378",GHS02
008460,"Iridium, Pulver",Achtung,H228,,P210,GHS02
008480,Gold,,,,,
008490,Quecksilber,Gefahr,"H360D,H330,H372,H410",,"P201,P273,P308+P310,P304+P340","GHS06,GHS08,GHS09"
008510,"Blei, Pulver",Gefahr,"H302+H332,H360FD,H362,H373,H410",,"P201,P273,P314","GHS08,GHS07,GHS09"
008520,"Bismut, Pulver",Achtung,H228,,"P210,P370+P378",GHS02
009020,Fluoride,,,,,
010000,Methan,Gefahr,"H220,H280",,"P210,P377,P381,P403","GHS02,GHS04"
010010,Ethan,Gefahr,"H220,H280",,"P210,P377,P381,P403","GHS02,GHS04"
010020,Propan,Gefahr,"H220,H280",,"P210,P377,P381,P403","GHS02,GHS04"
010030,Butan,Gefahr,"H220,H280",,"P210,P377,P381,P403","GHS02,GHS04"
010040,Pentan,Gefahr,"H225,H336,H304,H411",EUH066,"P273,P301+P310,P331,P403+P235","GHS02,GHS08,GHS07,GHS09"
010050,"Hexan, Isomerengemisch mit weniger als 5 % n-Hexan",Gefahr,"H225,H304,H315,H336,H411",,"P210,P273,P301+P310,P331,P302+P352","GHS02,GHS08,GHS07,GHS09"
010060,Benzol,Gefahr,"H225,H304,H315,H319,H340,H350,H372,H412",,"P201,P210,P280,P308+P313,P370+P378,P403+P235","GHS02,GHS08,GHS07"
010070,Toluol,Gefahr,"H225,H361d,H304,H373,H315,H336",,"P210,P240,P301+P310+P330,P302+P352,P308+P313,P314,P403+P233","GHS02,GHS08,GHS07"
010080,"Xylol, Isomerengemisch",Gefahr,"H226,H304,H312+H332,H315,H319,H335,H373",,"P210,P260,P280,P301+P310,P305+P351+P338,P370+P378","GHS02,GHS08,GHS07"
010090,Thiophen,Gefahr,"H225,H302,H319,H412",,"P210,P260,P262,P273,P305+P351+P338,P403+P235","GHS02,GHS07"
